,Unnamed: 0,id,previousHomeWin,previousAwayWin,previousDraw,previousManagerHomeWin,previousManagerAwayWin,previousManagerDraw,homeAvgRating,homePosition,homePoint,homeForm,awayAvgRating,awayPosition,awayPoint,awayForm,homeExpectedGoal,awayExpectedGoal,homeExpectedAssist,awayExpectedAssist,homeBallPosession,homeShotOnTarget,awayShotOnTarget,homeShotOffTarget,awayShotOffTarget,homeBlockedShot,awayBlockedShot,homeCorner,awayCorner,homeOffside,awayOffside,homeYellowCard,awayYellowCard,homeRedCard,awayRedCard,homeFreekick,awayFreekick,homeThrowIn,awayThrowIn,homeGoalkick,awayGoalkick,homeBigChance,awayBigChance,homeBigChanceMissed,awayBigChanceMissed,homeHitWoodwork,awayHitWoodwork,homeCounterAttack,awayCounterAttack,homeCounterAttackShot,awayCounterAttackShot,homeCounterAttackGoal,awayCounterAttackGoal,homeShotInsideBox,awayShotInsideBox,homeGoalSave,awayGoalSave,homePass,awayPass,homeAccuratePass,awayAccuratePass,homeLongPass,awayLongPass,homeAccurateLongPass,awayAccurateLongPass,homeCross,awayCross,homeAccurateCross,awayAccurateCross,homeDribble,awwayDribble,homeSuccessfulDribble,awaySuccessfulDribble,homePossesionLost,awayPossesionLost,homeDuelWon,awayDuelWon,homeAerialWon,awayAerialWon,homeTackle,awayTackle,homeInterception,awayInterception,homeClearance,awayClearance,homeTeamId,awayTeamId,homeScorePeriod1,homeScoreCurrent,awayScorePeriod1,awayScoreCurrent
391,6114,10385515,3,11,6,0,0,1,6.75,18,22.0,0.8,6.93,8,38.0,1.6,0.56,1.35,0.0,0.0,37.0,2.0,1.0,1.0,5.0,4.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,10.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,208.0,356.0,173.0,313.0,14.0,16.0,7.0,12.0,2.0,7.0,0.0,2.0,6.0,10.0,3.0,5.0,59.0,65.0,19.0,27.0,3.0,7.0,7.0,10.0,10.0,4.0,6.0,2.0,34,30,1,2,1,2
392,6130,10385499,3,14,3,1,2,1,6.78,12,27.0,0.6,7.07,2,58.0,2.6,0.1,0.65,0.0,0.0,29.0,0.0,1.0,0.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,11.0,7.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,128.0,328.0,90.0,291.0,23.0,26.0,9.0,15.0,6.0,11.0,1.0,3.0,3.0,9.0,2.0,8.0,60.0,56.0,18.0,24.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,8.0,7,17,0,0,0,1
393,6146,10385504,5,6,1,2,1,0,6.91,4,45.0,1.8,6.75,14,26.0,1.0,1.2,0.03,0.0,0.0,60.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,7.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,309.0,208.0,275.0,167.0,33.0,26.0,22.0,14.0,13.0,7.0,4.0,1.0,8.0,5.0,7.0,5.0,53.0,55.0,25.0,17.0,11.0,6.0,1.0,4.0,4.0,5.0,7.0,12.0,33,14,2,3,0,1
394,6162,10385517,9,5,6,1,1,1,6.83,18,23.0,1.0,6.78,11,34.0,1.2,1.6,0.87,0.0,0.0,36.0,3.0,3.0,4.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,10.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,1.0,156.0,308.0,127.0,277.0,14.0,18.0,8.0,13.0,15.0,6.0,4.0,3.0,5.0,13.0,3.0,6.0,56.0,55.0,26.0,22.0,6.0,4.0,14.0,8.0,8.0,3.0,10.0,13.0,37,40,1,1,1,1
395,6178,10385512,2,12,6,0,2,1,6.86,8,39.0,1.6,7.0,1,63.0,2.4,0.08,1.64,0.0,0.0,46.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,6.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,243.0,282.0,200.0,245.0,23.0,25.0,8.0,10.0,4.0,10.0,0.0,3.0,8.0,5.0,4.0,4.0,61.0,60.0,21.0,23.0,7.0,7.0,5.0,7.0,2.0,1.0,5.0,5.0,43,42,0,0,3,3
396,6194,10385505,6,4,10,1,0,0,6.94,6,41.0,0.6,6.79,13,27.0,1.4,1.44,0.06,0.0,0.0,50.0,5.0,1.0,1.0,1.0,7.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,11.0,7.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,4.0,190.0,189.0,161.0,155.0,15.0,19.0,7.0,9.0,17.0,10.0,3.0,1.0,9.0,12.0,6.0,8.0,63.0,61.0,24.0,24.0,5.0,4.0,8.0,9.0,4.0,5.0,9.0,17.0,39,3,1,2,0,1
397,6210,10652679,9,2,9,0,0,1,6.9,3,49.0,2.0,6.74,20,21.0,1.2,0.63,0.38,0.0,0.0,55.0,3.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,10.0,14.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,228.0,189.0,186.0,158.0,24.0,18.0,14.0,7.0,10.0,8.0,3.0,1.0,8.0,7.0,5.0,4.0,61.0,62.0,25.0,22.0,7.0,4.0,11.0,6.0,1.0,8.0,8.0,9.0,35,45,0,0,0,0
398,6226,11055513,2,5,3,0,1,0,6.75,20,22.0,1.4,6.85,9,38.0,1.6,0.13,1.28,0.0,0.0,61.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,10.0,4.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,287.0,179.0,238.0,127.0,30.0,30.0,9.0,13.0,9.0,9.0,2.0,4.0,9.0,12.0,5.0,8.0,73.0,73.0,23.0,35.0,8.0,11.0,8.0,11.0,2.0,8.0,6.0,7.0,45,50,0,0,1,2
399,6242,11055512,5,6,8,1,0,1,6.93,7,39.0,1.6,6.77,12,27.0,0.6,0.29,1.1,0.0,0.0,60.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,7.0,8.0,7.0,3.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,277.0,176.0,233.0,138.0,21.0,31.0,9.0,13.0,4.0,11.0,0.0,3.0,4.0,9.0,1.0,6.0,62.0,64.0,26.0,21.0,5.0,2.0,9.0,6.0,5.0,6.0,5.0,5.0,30,7,1,1,0,0
400,6258,10385521,4,9,4,0,2,0,6.74,14,26.0,0.4,6.94,5,44.0,1.0,0.19,0.96,0.0,0.0,47.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,8.0,13.0,3.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,181.0,197.0,131.0,153.0,43.0,21.0,14.0,6.0,4.0,12.0,1.0,2.0,6.0,8.0,2.0,4.0,71.0,72.0,21.0,31.0,8.0,11.0,6.0,8.0,7.0,7.0,9.0,5.0,14,39,1,1,1,2
401,6274,10385536,3,4,1,1,0,1,6.78,11,35.0,1.4,6.71,18,24.0,1.4,1.49,0.95,0.0,0.0,58.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,10.0,8.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,1.0,263.0,186.0,229.0,162.0,24.0,24.0,13.0,15.0,5.0,7.0,0.0,4.0,13.0,14.0,7.0,10.0,59.0,48.0,23.0,27.0,3.0,3.0,8.0,9.0,1.0,7.0,2.0,8.0,40,60,1,3,0,0
402,6290,10385529,0,4,2,0,4,2,6.86,8,41.0,1.6,6.8,16,24.0,0.6,0.57,0.4,0.0,0.0,54.0,2.0,0.0,2.0,4.0,5.0,3.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,17.0,9.0,4.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,261.0,229.0,203.0,194.0,28.0,18.0,12.0,6.0,15.0,4.0,4.0,1.0,10.0,8.0,7.0,5.0,84.0,60.0,27.0,22.0,7.0,9.0,10.0,7.0,2.0,4.0,3.0,17.0,50,31,1,1,0,1
403,6306,10385526,9,6,5,2,1,4,6.88,11,37.0,1.4,6.81,17,25.0,1.4,0.69,0.07,0.0,0.0,72.0,3.0,0.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,12.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,336.0,129.0,291.0,88.0,31.0,25.0,18.0,5.0,11.0,2.0,3.0,0.0,12.0,6.0,8.0,3.0,74.0,64.0,30.0,23.0,8.0,6.0,8.0,8.0,2.0,5.0,3.0,17.0,38,48,0,2,0,2
404,6322,10385540,9,8,2,2,1,0,6.79,13,27.0,0.8,6.75,19,23.0,0.8,0.8,0.33,0.0,0.0,64.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,7.0,11.0,10.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,279.0,153.0,223.0,104.0,25.0,25.0,12.0,5.0,7.0,9.0,2.0,2.0,11.0,8.0,7.0,3.0,80.0,77.0,32.0,26.0,10.0,5.0,11.0,11.0,4.0,5.0,4.0,9.0,3,34,0,2,1,4
405,6338,10385544,4,11,5,0,0,1,6.74,20,22.0,1.4,6.92,4,48.0,1.8,0.7,1.37,0.0,0.0,48.0,0.0,1.0,6.0,5.0,2.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,11.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,227.0,252.0,190.0,215.0,23.0,31.0,8.0,18.0,12.0,6.0,3.0,2.0,12.0,4.0,8.0,3.0,61.0,53.0,18.0,20.0,3.0,5.0,4.0,8.0,5.0,4.0,8.0,14.0,45,33,0,3,1,3
406,6354,10385522,11,3,6,1,0,0,7.01,1,66.0,3.0,6.77,12,27.0,0.4,0.88,0.06,0.0,0.0,69.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,322.0,151.0,286.0,108.0,18.0,29.0,13.0,9.0,19.0,3.0,5.0,0.0,11.0,5.0,4.0,2.0,71.0,61.0,29.0,20.0,10.0,5.0,9.0,10.0,2.0,10.0,4.0,19.0,42,7,2,4,0,1
407,6370,10385561,7,8,5,11,12,6,7.07,2,61.0,2.6,6.94,6,42.0,2.0,0.91,0.28,0.0,0.0,60.0,2.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,5.0,9.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,1.0,298.0,198.0,267.0,164.0,18.0,32.0,10.0,14.0,9.0,3.0,2.0,0.0,9.0,4.0,6.0,4.0,54.0,47.0,16.0,21.0,0.0,4.0,4.0,8.0,1.0,7.0,3.0,8.0,17,44,1,4,1,1
408,6386,10385553,14,3,3,1,0,0,7.01,1,69.0,3.0,6.75,14,26.0,1.4,1.4,0.17,0.0,0.0,65.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0,14.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,320.0,174.0,267.0,124.0,23.0,31.0,12.0,13.0,4.0,2.0,2.0,0.0,13.0,4.0,8.0,2.0,75.0,70.0,35.0,23.0,14.0,9.0,8.0,9.0,5.0,5.0,7.0,6.0,42,34,1,4,0,1
409,6402,10385535,14,5,1,0,1,0,6.88,10,38.0,1.4,6.8,11,38.0,2.0,1.58,0.85,0.0,0.0,70.0,6.0,1.0,6.0,2.0,2.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,6.0,9.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,5.0,326.0,150.0,295.0,117.0,22.0,16.0,17.0,8.0,19.0,1.0,3.0,0.0,11.0,10.0,3.0,4.0,64.0,51.0,23.0,32.0,5.0,10.0,8.0,12.0,5.0,6.0,2.0,16.0,38,40,0,0,1,2
410,6418,10385541,4,1,3,1,1,1,6.71,19,24.0,1.2,6.84,9,39.0,1.4,0.63,0.59,0.0,0.0,37.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,7.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,178.0,306.0,135.0,264.0,34.0,42.0,17.0,26.0,2.0,8.0,1.0,4.0,7.0,5.0,4.0,4.0,63.0,62.0,20.0,21.0,5.0,5.0,7.0,6.0,6.0,1.0,4.0,4.0,60,43,0,2,1,1
411,6434,10385534,9,6,4,1,1,1,6.93,7,42.0,1.6,6.86,8,42.0,1.6,1.85,0.91,0.0,0.0,68.0,8.0,3.0,2.0,1.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,5.0,268.0,127.0,232.0,89.0,22.0,21.0,12.0,7.0,13.0,4.0,3.0,2.0,9.0,3.0,6.0,2.0,60.0,48.0,21.0,18.0,5.0,3.0,6.0,5.0,2.0,2.0,3.0,20.0,30,50,2,3,2,3
412,6450,10385545,8,7,5,1,6,1,6.76,12,27.0,0.2,6.8,17,25.0,0.2,1.15,0.0,0.0,0.0,58.0,5.0,0.0,4.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,17.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,249.0,191.0,198.0,139.0,28.0,29.0,13.0,12.0,16.0,2.0,3.0,1.0,7.0,6.0,3.0,2.0,89.0,74.0,30.0,33.0,11.0,11.0,7.0,14.0,4.0,9.0,4.0,20.0,7,31,0,2,0,1
413,6466,10385560,5,8,3,1,0,1,6.73,16,26.0,0.4,6.78,13,27.0,0.8,0.59,0.23,0.0,0.0,31.0,4.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,8.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,134.0,308.0,99.0,263.0,22.0,31.0,10.0,15.0,10.0,13.0,3.0,3.0,10.0,11.0,6.0,6.0,59.0,66.0,34.0,26.0,12.0,6.0,9.0,7.0,4.0,1.0,5.0,11.0,14,3,1,1,0,1
414,6482,10385555,10,6,4,1,0,0,6.83,19,24.0,1.0,6.75,20,23.0,1.0,0.24,0.13,0.0,0.0,47.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,13.0,13.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,246.0,278.0,192.0,234.0,28.0,24.0,9.0,16.0,7.0,7.0,1.0,1.0,4.0,14.0,2.0,7.0,73.0,81.0,27.0,27.0,5.0,11.0,14.0,5.0,7.0,8.0,5.0,8.0,37,45,1,1,0,0
415,6563,10385558,5,11,4,3,1,1,6.94,5,47.0,1.4,6.9,3,50.0,1.6,1.61,0.15,0.0,0.0,51.0,3.0,0.0,3.0,2.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,11.0,5.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,217.0,213.0,174.0,170.0,30.0,25.0,15.0,13.0,10.0,7.0,2.0,2.0,9.0,9.0,8.0,3.0,63.0,65.0,28.0,19.0,5.0,5.0,8.0,6.0,4.0,2.0,3.0,13.0,39,35,0,2,0,0
416,6579,10385542,2,10,8,0,0,1,6.81,18,26.0,1.0,6.91,5,49.0,2.0,0.4,0.49,0.0,0.0,35.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,169.0,324.0,126.0,273.0,31.0,43.0,9.0,23.0,11.0,8.0,3.0,1.0,11.0,13.0,3.0,6.0,77.0,81.0,28.0,25.0,6.0,5.0,12.0,9.0,6.0,3.0,7.0,12.0,48,33,0,1,0,1
417,6595,11077466,7,9,4,0,1,0,6.8,19,25.0,0.2,6.81,9,41.0,2.6,0.38,0.55,0.0,0.0,40.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,11.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,173.0,276.0,145.0,248.0,18.0,18.0,8.0,13.0,6.0,2.0,2.0,0.0,5.0,8.0,3.0,7.0,38.0,45.0,26.0,15.0,3.0,2.0,12.0,2.0,5.0,2.0,3.0,5.0,31,40,1,1,1,2
418,6611,11077408,8,5,4,0,3,0,6.71,17,27.0,1.2,6.93,6,43.0,1.6,1.0,0.72,0.0,0.0,39.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,10.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,197.0,325.0,155.0,276.0,19.0,30.0,9.0,14.0,10.0,4.0,2.0,1.0,7.0,10.0,2.0,7.0,66.0,69.0,21.0,23.0,7.0,5.0,8.0,7.0,7.0,4.0,6.0,4.0,60,30,0,0,1,2
419,6627,11077461,6,8,6,1,0,0,6.74,18,26.0,1.4,6.73,16,27.0,0.4,1.2,0.38,0.0,0.0,76.0,3.0,1.0,3.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,15.0,10.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,342.0,110.0,294.0,65.0,28.0,25.0,16.0,1.0,16.0,4.0,3.0,1.0,18.0,7.0,10.0,4.0,88.0,69.0,31.0,22.0,9.0,5.0,7.0,10.0,2.0,3.0,3.0,25.0,34,14,2,2,1,1
420,6643,11077468,4,8,8,0,0,1,6.88,11,38.0,1.4,6.92,8,42.0,1.4,1.21,0.33,0.0,0.0,46.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,14.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,258.0,302.0,212.0,264.0,29.0,29.0,15.0,15.0,6.0,8.0,1.0,1.0,10.0,12.0,9.0,8.0,69.0,73.0,35.0,17.0,6.0,5.0,14.0,4.0,8.0,5.0,7.0,9.0,38,44,0,0,0,0
421,6659,11077474,4,1,1,2,1,0,6.89,5,50.0,1.4,6.86,9,43.0,1.6,0.9,0.07,0.0,0.0,72.0,2.0,0.0,5.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,8.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,351.0,131.0,317.0,95.0,30.0,26.0,23.0,11.0,12.0,6.0,1.0,2.0,11.0,3.0,7.0,2.0,57.0,48.0,29.0,24.0,13.0,10.0,5.0,7.0,4.0,7.0,4.0,15.0,35,50,1,1,0,0
422,6675,11077467,5,10,5,2,2,5,6.84,15,27.0,1.4,6.95,3,50.0,1.8,0.95,1.17,0.0,0.0,45.0,2.0,2.0,3.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,7.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,168.0,204.0,125.0,159.0,24.0,27.0,8.0,9.0,10.0,13.0,2.0,4.0,10.0,8.0,7.0,6.0,72.0,71.0,29.0,27.0,7.0,8.0,7.0,10.0,4.0,8.0,11.0,9.0,37,39,1,1,2,5
423,6691,10385578,11,2,7,2,0,0,6.9,4,53.0,1.4,6.81,16,27.0,1.2,2.69,0.56,0.0,0.0,59.0,6.0,0.0,9.0,2.0,6.0,3.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,10.0,3.0,7.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,3.0,0.0,5.0,265.0,175.0,231.0,130.0,27.0,34.0,17.0,18.0,7.0,9.0,2.0,2.0,11.0,5.0,5.0,3.0,61.0,65.0,20.0,29.0,6.0,10.0,6.0,13.0,2.0,2.0,11.0,10.0,35,48,1,2,0,0
424,6707,10385549,7,3,8,1,1,0,6.81,7,44.0,2.6,6.73,17,27.0,0.4,0.45,0.06,0.0,0.0,69.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,7.0,5.0,10.0,12.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,228.0,99.0,197.0,64.0,20.0,24.0,9.0,8.0,6.0,6.0,2.0,0.0,6.0,1.0,2.0,0.0,54.0,58.0,14.0,18.0,4.0,7.0,1.0,6.0,1.0,3.0,12.0,3.0,40,14,0,2,0,0
425,6723,10385570,4,5,5,0,1,0,6.8,19,25.0,0.2,6.71,18,27.0,1.2,0.25,0.65,0.0,0.0,46.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,11.0,15.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,206.0,247.0,155.0,204.0,24.0,27.0,7.0,11.0,11.0,8.0,3.0,1.0,5.0,10.0,2.0,4.0,73.0,71.0,23.0,21.0,7.0,9.0,9.0,6.0,3.0,2.0,15.0,14.0,31,60,0,0,1,1
426,6739,10385548,1,6,1,0,4,1,6.85,9,43.0,1.0,6.96,4,53.0,2.4,1.9,0.19,0.0,0.0,36.0,3.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,5.0,5.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,120.0,218.0,88.0,185.0,20.0,28.0,10.0,17.0,10.0,7.0,5.0,1.0,5.0,6.0,2.0,2.0,47.0,53.0,28.0,20.0,10.0,9.0,8.0,4.0,2.0,4.0,10.0,9.0,50,39,1,1,0,2
427,6755,10385571,4,12,4,2,1,1,6.78,14,28.0,0.8,6.88,11,39.0,1.6,0.39,0.29,0.0,0.0,45.0,3.0,1.0,0.0,1.0,2.0,2.0,7.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,10.0,10.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,180.0,231.0,141.0,189.0,21.0,17.0,7.0,7.0,17.0,14.0,2.0,3.0,14.0,6.0,6.0,6.0,82.0,66.0,18.0,35.0,5.0,8.0,3.0,16.0,5.0,2.0,7.0,18.0,3,38,1,1,0,0
428,6771,10385550,3,13,4,1,3,0,6.84,10,39.0,0.8,6.82,15,27.0,1.4,0.33,0.03,0.0,0.0,78.0,0.0,1.0,1.0,0.0,7.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,13.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,353.0,98.0,314.0,56.0,25.0,23.0,15.0,8.0,24.0,8.0,2.0,2.0,6.0,6.0,3.0,1.0,76.0,62.0,23.0,22.0,9.0,11.0,7.0,6.0,1.0,7.0,11.0,32.0,43,37,0,0,1,1
429,6787,10385546,9,5,4,3,1,1,6.75,16,29.0,1.4,6.76,14,30.0,0.6,0.88,1.37,0.0,0.0,46.0,7.0,4.0,3.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,13.0,15.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,7.0,193.0,226.0,142.0,164.0,19.0,32.0,5.0,10.0,11.0,7.0,6.0,4.0,5.0,16.0,4.0,10.0,81.0,94.0,32.0,41.0,9.0,14.0,15.0,10.0,4.0,5.0,14.0,4.0,34,7,1,1,1,5
