id,homeAvgRating,homePosition,homePoint,homeForm,awayAvgRating,awayPosition,awayPoint,awayForm
10385474,6.86,8,34,2.2,6.78,12,25,0.6
10385463,6.82,18,18,0.6,6.75,17,19,0.4
10385475,6.91,6,35,2.2,6.87,7,35,1.4
10385470,6.98,4,41,1.4,6.91,9,32,0.8
10385465,6.76,14,24,2.0,7.07,2,51,2.4
10385472,6.89,10,31,1.2,6.73,20,15,0.6
10385462,6.79,11,28,1.4,6.98,2,51,1.4
10385479,6.78,15,23,2.0,6.71,19,18,0.4
10385474,6.86,8,34,2.2,6.78,12,25,0.6
10385463,6.82,18,18,0.6,6.75,17,19,0.4
10385475,6.91,6,35,2.2,6.87,7,35,1.4
10385470,6.98,4,41,1.4,6.91,9,32,0.8
10385465,6.76,14,24,2.0,7.07,2,51,2.4
10652688,6.91,3,46,1.6,6.83,14,24,1.4
10385472,6.89,10,31,1.2,6.73,20,15,0.6
10385477,6.90,5,39,1.2,6.84,18,20,1.2
10652688,6.91,3,46,1.6,6.83,14,24,1.4
10385477,6.90,5,39,1.2,6.84,18,20,1.2
10385473,6.88,6,38,1.4,6.78,15,23,1.8
10385489,,0,,,,0,,
10385480,6.81,14,24,1.4,6.98,1,54,1.4
10385476,6.72,19,21,1.0,7.07,2,52,2.0
10652689,,0,,,,0,,
10385488,6.90,4,42,1.8,6.88,10,31,1.2
10385471,6.83,16,21,1.2,6.77,11,28,1.2
10385473,6.88,6,38,1.4,6.78,15,23,1.8
10385486,6.78,12,26,0.8,6.92,8,35,1.4
10385489,,0,,,,0,,
10385478,6.74,19,19,0.4,6.74,20,18,1.2
10385482,6.83,18,20,1.0,6.76,13,25,1.6
10385480,6.81,14,24,1.4,6.98,1,54,1.4
10385476,6.72,19,21,1.0,7.07,2,52,2.0
10652689,,0,,,,0,,
10385488,6.90,4,42,1.8,6.88,10,31,1.2
10385471,6.83,16,21,1.2,6.77,11,28,1.2
10385486,6.78,12,26,0.8,6.92,8,35,1.4
10385489,,0,,,,0,,
10385478,6.74,19,19,0.4,6.74,20,18,1.2
10385482,6.83,18,20,1.0,6.76,13,25,1.6
10652689,,0,,,,0,,
10385488,6.90,4,42,1.8,6.88,10,31,1.2
11047751,6.98,1,57,1.4,6.83,18,21,1.2
11047752,6.91,7,36,1.6,6.79,15,24,1.4
11047751,6.98,1,57,1.4,6.83,18,21,1.2
11047752,6.91,7,36,1.6,6.79,15,24,1.4
10517280,7.07,2,55,2.0,6.96,5,41,1.2
10385485,6.78,11,31,1.2,6.79,12,27,0.8
10385490,6.99,1,60,2.0,6.71,19,21,1.0
10385481,,0,,,,0,,
10385495,6.87,10,31,0.6,6.75,17,22,0.8
10517280,7.07,2,55,2.0,6.96,5,41,1.2
10385496,6.74,20,18,0.6,6.80,15,24,1.4
10385492,6.78,15,24,1.4,6.91,4,45,2.4
10385487,6.90,8,35,1.6,6.85,16,23,1.6
10385485,6.78,11,31,1.2,6.79,12,27,0.8
10385490,6.99,1,60,2.0,6.71,19,21,1.0
10385481,,0,,,,0,,
10385495,6.87,10,31,0.6,6.75,17,22,0.8
10385507,6.74,14,25,1.0,6.81,18,21,1.2
10652686,6.92,6,39,2.0,6.94,3,49,2.0
10517280,7.07,2,55,2.0,6.96,5,41,1.2
10385496,6.74,20,18,0.6,6.80,15,24,1.4
10385492,6.78,15,24,1.4,6.91,4,45,2.4
10385487,6.90,8,35,1.6,6.85,16,23,1.6
11014934,6.86,9,35,1.8,6.87,7,39,1.6
10385507,6.74,14,25,1.0,6.81,18,21,1.2
10652686,6.92,6,39,2.0,6.94,3,49,2.0
11014934,6.86,9,35,1.8,6.87,7,39,1.6
10385494,6.71,20,21,0.8,6.94,5,42,2.6
10385494,6.71,20,21,0.8,6.94,5,42,2.6
10385516,6.80,19,22,0.8,6.86,9,38,1.8
10385513,6.80,15,24,1.2,6.88,10,34,1.0
10385515,6.75,18,22,0.8,6.93,8,38,1.6
10385499,6.78,12,27,0.6,7.07,2,58,2.6
10385504,6.91,4,45,1.8,6.75,14,26,1.0
10385517,6.83,18,23,1.0,6.78,11,34,1.2
10385494,6.71,20,21,0.8,6.94,5,42,2.6
10385516,6.80,19,22,0.8,6.86,9,38,1.8
10385513,6.80,15,24,1.2,6.88,10,34,1.0
10385512,6.86,8,39,1.6,7.00,1,63,2.4
10385515,6.75,18,22,0.8,6.93,8,38,1.6
10385499,6.78,12,27,0.6,7.07,2,58,2.6
10385505,6.94,6,41,0.6,6.79,13,27,1.4
10652679,6.90,3,49,2.0,6.74,20,21,1.2
10385504,6.91,4,45,1.8,6.75,14,26,1.0
10385517,6.83,18,23,1.0,6.78,11,34,1.2
10385512,6.86,8,39,1.6,7.00,1,63,2.4
10385505,6.94,6,41,0.6,6.79,13,27,1.4
10652679,6.90,3,49,2.0,6.74,20,21,1.2
11055513,6.75,20,22,1.4,6.85,9,38,1.6
11055512,6.93,7,39,1.6,6.77,12,27,0.6
11055513,6.75,20,22,1.4,6.85,9,38,1.6
11055512,6.93,7,39,1.6,6.77,12,27,0.6
10385521,6.74,14,26,0.4,6.94,5,44,1.0
10385536,6.78,11,35,1.4,6.71,18,24,1.4
10385529,6.86,8,41,1.6,6.80,16,24,0.6
10385526,6.88,11,37,1.4,6.81,17,25,1.4
10385540,6.79,13,27,0.8,6.75,19,23,0.8
10385524,,0,,,,0,,
10385521,6.74,14,26,0.4,6.94,5,44,1.0
10385544,6.74,20,22,1.4,6.92,4,48,1.8
10385522,7.01,1,66,3.0,6.77,12,27,0.4
10385536,6.78,11,35,1.4,6.71,18,24,1.4
10385529,6.86,8,41,1.6,6.80,16,24,0.6
10385526,6.88,11,37,1.4,6.81,17,25,1.4
10385540,6.79,13,27,0.8,6.75,19,23,0.8
10385524,,0,,,,0,,
10385533,,0,,,,0,,
10385544,6.74,20,22,1.4,6.92,4,48,1.8
10385523,,0,,,,0,,
10385522,7.01,1,66,3.0,6.77,12,27,0.4
10385533,,0,,,,0,,
10385523,,0,,,,0,,
10385561,7.07,2,61,2.6,6.94,6,42,2.0
10385553,7.01,1,69,3.0,6.75,14,26,1.4
10385535,6.88,10,38,1.4,6.80,11,38,2.0
10385541,6.71,19,24,1.2,6.84,9,39,1.4
10385534,6.93,7,42,1.6,6.86,8,42,1.6
10385545,6.76,12,27,0.2,6.80,17,25,0.2
10385561,7.07,2,61,2.6,6.94,6,42,2.0
10385560,6.73,16,26,0.4,6.78,13,27,0.8
10385555,6.83,19,24,1.0,6.75,20,23,1.0
10385553,7.01,1,69,3.0,6.75,14,26,1.4
10385535,6.88,10,38,1.4,6.80,11,38,2.0
10385541,6.71,19,24,1.2,6.84,9,39,1.4
10385534,6.93,7,42,1.6,6.86,8,42,1.6
10385545,6.76,12,27,0.2,6.80,17,25,0.2
10385558,6.94,5,47,1.4,6.90,3,50,1.6
10385560,6.73,16,26,0.4,6.78,13,27,0.8
10385555,6.83,19,24,1.0,6.75,20,23,1.0
10385542,6.81,18,26,1.0,6.91,5,49,2.0
10385558,6.94,5,47,1.4,6.90,3,50,1.6
10385555,6.83,19,24,1.0,6.75,20,23,1.0
11077466,6.80,19,25,0.2,6.81,9,41,2.6
11077408,6.71,17,27,1.2,6.93,6,43,1.6
10385542,6.81,18,26,1.0,6.91,5,49,2.0
11077461,6.74,18,26,1.4,6.73,16,27,0.4
11077468,6.88,11,38,1.4,6.92,8,42,1.4
11077466,6.80,19,25,0.2,6.81,9,41,2.6
11077408,6.71,17,27,1.2,6.93,6,43,1.6
11077474,6.89,5,50,1.4,6.86,9,43,1.6
11077461,6.74,18,26,1.4,6.73,16,27,0.4
11077468,6.88,11,38,1.4,6.92,8,42,1.4
11077467,6.84,15,27,1.4,6.95,3,50,1.8
11077474,6.89,5,50,1.4,6.86,9,43,1.6
11077467,6.84,15,27,1.4,6.95,3,50,1.8
10385578,6.90,4,53,1.4,6.81,16,27,1.2
10385549,6.81,7,44,2.6,6.73,17,27,0.4
10385570,6.80,19,25,0.2,6.71,18,27,1.2
10385548,6.85,9,43,1.0,6.96,4,53,2.4
10385571,6.78,14,28,0.8,6.88,11,39,1.6
10385578,6.90,4,53,1.4,6.81,16,27,1.2
10385550,6.84,10,39,0.8,6.82,15,27,1.4
10385546,6.75,16,29,1.4,6.76,14,30,0.6
10385580,6.75,20,23,1.0,7.08,2,64,2.6
10385562,6.91,5,50,1.6,6.94,6,46,2.2
10385549,6.81,7,44,2.6,6.73,17,27,0.4
10385570,6.80,19,25,0.2,6.71,18,27,1.2
10385548,6.85,9,43,1.0,6.96,4,53,2.4
10385571,6.78,14,28,0.8,6.88,11,39,1.6
10385550,6.84,10,39,0.8,6.82,15,27,1.4
10385546,6.75,16,29,1.4,6.76,14,30,0.6
10385572,6.91,8,43,1.4,7.01,1,72,3.0
10385580,6.75,20,23,1.0,7.08,2,64,2.6
10385562,6.91,5,50,1.6,6.94,6,46,2.2
10385546,6.75,16,29,1.4,6.76,14,30,0.6
10385572,6.91,8,43,1.4,7.01,1,72,3.0
10385566,6.82,6,47,2.6,6.95,3,56,3.0
10385579,6.82,15,30,1.4,7.01,1,73,2.6
10385566,6.82,6,47,2.6,6.95,3,56,3.0
10385575,6.91,5,53,1.6,6.72,15,30,1.8
10385589,6.79,13,31,1.4,6.85,9,43,1.0
10385565,6.88,11,39,1.0,6.94,7,46,1.6
10385583,6.81,17,27,1.2,6.84,10,39,0.2
10385586,7.08,2,67,3.0,6.80,19,25,0.2
10385581,6.74,20,23,0.4,6.78,12,33,1.2
10385579,6.82,15,30,1.4,7.01,1,73,2.6
10385575,6.91,5,53,1.6,6.72,15,30,1.8
10385589,6.79,13,31,1.4,6.85,9,43,1.0
10385565,6.88,11,39,1.0,6.94,7,46,1.6
10385583,6.81,17,27,1.2,6.84,10,39,0.2
10385586,7.08,2,67,3.0,6.80,19,25,0.2
10385587,6.72,18,27,0.2,6.90,4,56,1.4
10385581,6.74,20,23,0.4,6.78,12,33,1.2
10385579,6.82,15,30,1.4,7.01,1,73,2.6
10385584,6.74,16,29,1.4,6.91,8,44,1.0
10385587,6.72,18,27,0.2,6.90,4,56,1.4
10385584,6.74,16,29,1.4,6.91,8,44,1.0
10385592,6.85,10,42,0.6,6.72,16,29,1.2
10385607,7.00,1,74,2.2,6.74,20,23,0.2
10385596,6.73,14,33,1.8,6.82,15,31,1.6
10385601,6.84,10,43,0.4,6.83,6,50,3.0
10385617,,0,,,,0,,
10385594,6.79,12,36,1.8,6.81,17,27,1.0
10385592,6.85,10,42,0.6,6.72,16,29,1.2
10385593,6.79,19,25,0.2,6.79,13,34,1.4
10385597,6.93,8,47,1.0,6.72,18,27,0.2
10385610,6.94,4,56,2.4,6.90,5,53,1.6
10385607,7.00,1,74,2.2,6.74,20,23,0.2
10385596,6.73,14,33,1.8,6.82,15,31,1.6
10385601,6.84,10,43,0.4,6.83,6,50,3.0
10385606,,0,,,,0,,
10385617,,0,,,,0,,
10385594,6.79,12,36,1.8,6.81,17,27,1.0
10385593,6.79,19,25,0.2,6.79,13,34,1.4
10385597,6.93,8,47,1.0,6.72,18,27,0.2
10385610,6.94,4,56,2.4,6.90,5,53,1.6
10385596,6.73,14,33,1.8,6.82,15,31,1.6
10385606,,0,,,,0,,
10385610,6.94,4,56,2.4,6.90,5,53,1.6
10385613,6.79,14,34,1.4,6.79,12,37,2.0
10385630,6.83,6,51,2.6,6.85,9,45,1.2
10385621,6.72,16,29,0.6,6.80,17,28,0.6
10385636,7.07,2,70,3.0,7.00,1,75,1.8
10385633,6.87,11,39,0.4,6.84,10,44,0.4
10385602,6.72,19,27,0.2,6.94,8,49,2.0
10385613,6.79,14,34,1.4,6.79,12,37,2.0
10385630,6.83,6,51,2.6,6.85,9,45,1.2
10385621,6.72,16,29,0.6,6.80,17,28,0.6
10385616,6.84,14,34,2.0,6.93,7,50,1.6
10385636,7.07,2,70,3.0,7.00,1,75,1.8
10385628,6.74,20,24,0.4,6.73,15,33,1.8
10385633,6.87,11,39,0.4,6.84,10,44,0.4
10385602,6.72,19,27,0.2,6.94,8,49,2.0
10385612,6.81,19,28,0.6,6.95,3,59,2.4
10385616,6.84,14,34,2.0,6.93,7,50,1.6
10385604,6.88,7,53,1.0,6.91,4,59,2.0
10385628,6.74,20,24,0.4,6.73,15,33,1.8
10385612,6.81,19,28,0.6,6.95,3,59,2.4
10385604,6.88,7,53,1.0,6.91,4,59,2.0
10385640,6.79,12,37,2.0,6.83,15,34,1.4
10385632,6.91,4,60,2.0,6.83,6,54,2.6
10385625,6.73,14,36,1.8,6.72,16,30,0.8
10385619,6.84,9,47,0.8,6.72,17,30,0.6
10385622,6.93,8,49,1.4,6.80,13,37,2.0
10385638,6.84,10,45,1.2,7.07,2,73,3.0
10385645,6.95,3,62,2.4,6.74,20,24,0.2
10385640,6.79,12,37,2.0,6.83,15,34,1.4
10385632,6.91,4,60,2.0,6.83,6,54,2.6
10385625,6.73,14,36,1.8,6.72,16,30,0.8
10385619,6.84,9,47,0.8,6.72,17,30,0.6
10385622,6.93,8,49,1.4,6.80,13,37,2.0
10385638,6.84,10,45,1.2,7.07,2,73,3.0
10385647,6.93,7,53,2.2,6.89,5,54,1.0
10385645,6.95,3,62,2.4,6.74,20,24,0.2
10385632,6.91,4,60,2.0,6.83,6,54,2.6
10385625,6.73,14,36,1.8,6.72,16,30,0.8
10385652,6.80,18,29,0.8,6.80,19,28,0.4
10385638,6.84,10,45,1.2,7.07,2,73,3.0
10385647,6.93,7,53,2.2,6.89,5,54,1.0
10385645,6.95,3,62,2.4,6.74,20,24,0.2
11205391,6.98,2,75,1.2,6.87,12,39,0.2
10385652,6.80,18,29,0.8,6.80,19,28,0.4
11205391,6.98,2,75,1.2,6.87,12,39,0.2
11157124,6.93,5,56,2.6,6.84,10,45,1.2
11157238,7.07,2,76,3.0,6.82,15,34,1.4
11157124,6.93,5,56,2.6,6.84,10,45,1.2
11157237,6.94,8,52,1.8,6.92,4,63,2.6
11157238,7.07,2,76,3.0,6.82,15,34,1.4
11157237,6.94,8,52,1.8,6.92,4,63,2.6
10385662,6.78,14,37,1.8,6.82,8,54,2.0
10385637,6.74,13,39,2.4,6.87,12,39,0.2
10385654,6.93,5,59,3.0,6.84,9,50,1.4
10385655,7.08,1,79,3.0,6.71,17,30,0.2
10385651,6.88,7,54,0.8,6.79,11,40,2.0
10385658,6.95,3,65,2.4,6.98,2,78,1.2
10385662,6.78,14,37,1.8,6.82,8,54,2.0
10385637,6.74,13,39,2.4,6.87,12,39,0.2
10385654,6.93,5,59,3.0,6.84,9,50,1.4
10385655,7.08,1,79,3.0,6.71,17,30,0.2
10385651,6.88,7,54,0.8,6.79,11,40,2.0
10385646,6.81,15,34,0.8,6.91,4,63,2.0
10385658,6.95,3,65,2.4,6.98,2,78,1.2
11155330,6.95,7,55,1.8,6.81,19,29,0.4
10385660,6.83,10,45,1.2,6.80,16,30,1.0
10385650,6.72,19,30,0.6,6.73,20,24,0.2
10385646,6.81,15,34,0.8,6.91,4,63,2.0
11155330,6.95,7,55,1.8,6.81,19,29,0.4
10385660,6.83,10,45,1.2,6.80,16,30,1.0
10385650,6.72,19,30,0.6,6.73,20,24,0.2
10385683,6.70,19,30,0.2,6.94,3,65,1.8
10385694,6.82,8,54,1.4,6.88,6,57,0.8
10385681,6.79,12,40,1.4,6.73,14,39,1.8
10385688,6.84,10,50,1.4,6.82,15,37,1.2
10385697,6.87,11,42,0.6,6.72,16,33,1.2
10385685,6.82,17,32,1.0,7.08,1,82,3.0
10385702,6.91,4,63,1.4,6.79,13,40,1.8
10385683,6.70,19,30,0.2,6.94,3,65,1.8
10385698,6.73,20,24,0.2,6.83,10,48,1.2
10385684,6.98,2,81,1.6,6.93,8,55,1.8
10385694,6.82,8,54,1.4,6.88,6,57,0.8
10385681,6.79,12,40,1.4,6.73,14,39,1.8
10385688,6.84,10,50,1.4,6.82,15,37,1.2
10385697,6.87,11,42,0.6,6.72,16,33,1.2
10385685,6.82,17,32,1.0,7.08,1,82,3.0
10385702,6.91,4,63,1.4,6.79,13,40,1.8
10385698,6.73,20,24,0.2,6.83,10,48,1.2
10385684,6.98,2,81,1.6,6.93,8,55,1.8
10385688,6.84,10,50,1.4,6.82,15,37,1.2
10385685,6.82,17,32,1.0,7.08,1,82,3.0
11196472,6.79,19,30,1.0,6.93,5,62,3.0
11196472,6.79,19,30,1.0,6.93,5,62,3.0
11227333,6.94,3,66,2.0,6.94,6,58,1.8
10385723,6.88,7,57,0.8,6.85,9,53,2.0
11227333,6.94,3,66,2.0,6.94,6,58,1.8
10385719,6.73,16,34,1.4,6.97,2,81,1.4
10385703,6.73,14,39,1.2,6.92,4,66,1.4
10385723,6.88,7,57,0.8,6.85,9,53,2.0
10385716,6.78,13,40,1.2,6.81,17,32,1.0
10385691,6.84,10,51,1.2,6.80,12,43,1.4
10385690,6.94,5,65,3.0,6.82,8,57,1.4
10385701,,0,,,,0,,
10385714,6.93,6,58,1.8,6.73,20,24,0.2
10385722,6.81,15,37,0.6,6.70,18,31,0.4
10385719,6.73,16,34,1.4,6.97,2,81,1.4
10385703,6.73,14,39,1.2,6.92,4,66,1.4
10385699,7.08,1,85,3.0,6.87,12,43,0.8
10385716,6.78,13,40,1.2,6.81,17,32,1.0
10385691,6.84,10,51,1.2,6.80,12,43,1.4
10385690,6.94,5,65,3.0,6.82,8,57,1.4
10385701,,0,,,,0,,
10385714,6.93,6,58,1.8,6.73,20,24,0.2
10385722,6.81,15,37,0.6,6.70,18,31,0.4
10385699,7.08,1,85,3.0,6.87,12,43,0.8
11227334,6.95,3,69,2.0,6.79,19,30,1.0
10385714,6.93,6,58,1.8,6.73,20,24,0.2
10385722,6.81,15,37,0.6,6.70,18,31,0.4
11227334,6.95,3,69,2.0,6.79,19,30,1.0
11230172,6.93,6,61,1.8,7.08,1,88,3.0
11230172,6.93,6,61,1.8,7.08,1,88,3.0
11230171,6.93,4,69,1.8,6.87,12,43,0.8
11230171,6.93,4,69,1.8,6.87,12,43,0.8
10385712,6.96,2,81,1.2,6.78,13,41,1.4
10385710,6.82,7,58,1.4,6.93,6,62,1.4
10385724,6.82,17,33,1.0,6.73,15,39,1.2
10385711,6.85,9,56,2.4,7.07,1,89,2.6
10385717,6.93,3,72,1.8,6.84,10,52,1.4
10385726,6.70,19,31,0.4,6.87,8,57,0.8
10385709,6.86,12,43,0.8,6.95,4,70,1.6
10385727,6.80,11,44,1.4,6.73,16,37,2.0
10385731,6.72,20,24,0.0,6.93,5,66,2.6
10385733,6.79,18,31,0.6,6.82,14,40,1.2
