id,homeExpectedGoal,awayExpectedGoal,homeExpectedAssist,awayExpectedAssist,homeBallPosession,homeShotOnTarget,awayShotOnTarget,homeShotOffTarget,awayShotOffTarget,homeBlockedShot,awayBlockedShot,homeCorner,awayCorner,homeOffside,awayOffside,homeFoul,awayFoul,homeYellowCard,awayYellowCard,homeRedCard,awayRedCard,homeFreekick,awayFreekick,homeThrowIn,awayThrowIn,homeGoalkick,awayGoalkick,homeBigChance,awayBigChance,homeBigChanceMissed,awayBigChanceMissed,homeShotInsideBox,awayShotInsideBox,homeGoalSave,awayGoalSave,homeGoalPrevented,awayGoalPrevented,homePass,awayPass,homeAccuratePass,awayAccuratePass,homeLongPass,awayLongPass,homeAccurateLongPass,awayAccurateLongPass,homeCross,awayCross,homeAccurateCross,awayAccurateCross,homeDribble,awwayDribble,homeSuccessfulDribble,awaySuccessfulDribble,homePossesionLost,awayPossesionLost,homeDuelWon,awayDuelWon,homeAerialWon,awayAerialWon,homeTackle,awayTackle,homeInterception,awayInterception,homeClearance,awayClearance
10385491.0,0.45,0.22,0.0,0.0,62.0,3.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,379.0,227.0,346.0,188.0,14.0,32.0,10.0,18.0,8.0,6.0,2.0,0.0,10.0,7.0,5.0,4.0,61.0,62.0,24.0,18.0,8.0,5.0,9.0,8.0,7.0,3.0,7.0,10.0
10385509.0,0.17,1.37,0.0,0.0,32.0,1.0,5.0,2.0,1.0,0.0,4.0,2.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,5.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,7.0,4.0,1.0,0.0,0.0,145.0,305.0,109.0,275.0,27.0,18.0,11.0,11.0,8.0,18.0,2.0,2.0,6.0,11.0,4.0,7.0,57.0,67.0,32.0,27.0,7.0,6.0,15.0,8.0,4.0,5.0,21.0,4.0
10385501.0,0.26,1.0,0.0,0.0,48.0,3.0,4.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,10.0,10.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,2.0,0.0,0.0,205.0,226.0,159.0,181.0,20.0,36.0,10.0,19.0,11.0,8.0,1.0,4.0,4.0,15.0,1.0,10.0,77.0,69.0,16.0,26.0,5.0,2.0,7.0,9.0,9.0,10.0,5.0,12.0
10385511.0,0.42,1.29,0.0,0.0,62.0,2.0,3.0,2.0,4.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,11.0,13.0,7.0,6.0,0.0,2.0,0.0,0.0,4.0,8.0,1.0,2.0,0.0,0.0,259.0,157.0,209.0,108.0,31.0,32.0,15.0,12.0,4.0,6.0,1.0,4.0,7.0,5.0,3.0,3.0,71.0,69.0,15.0,20.0,2.0,2.0,5.0,11.0,8.0,7.0,5.0,5.0
10385498.0,0.83,0.1,0.0,0.0,65.0,6.0,0.0,5.0,1.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,6.0,11.0,13.0,1.0,6.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0,5.0,0.0,0.0,261.0,139.0,204.0,89.0,24.0,31.0,11.0,9.0,13.0,4.0,6.0,1.0,11.0,9.0,8.0,3.0,81.0,75.0,35.0,23.0,10.0,6.0,9.0,8.0,8.0,8.0,7.0,22.0
10385518.0,0.99,0.2,0.0,0.0,59.0,5.0,1.0,2.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,15.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,0.0,0.0,280.0,194.0,234.0,154.0,38.0,28.0,26.0,8.0,18.0,9.0,3.0,2.0,3.0,8.0,1.0,4.0,75.0,67.0,24.0,22.0,7.0,5.0,13.0,6.0,2.0,6.0,6.0,15.0
10385514.0,0.35,1.31,0.0,0.0,22.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,8.0,3.0,4.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,113.0,403.0,81.0,373.0,22.0,26.0,1.0,15.0,4.0,12.0,2.0,1.0,2.0,8.0,0.0,4.0,44.0,50.0,9.0,18.0,2.0,9.0,4.0,2.0,7.0,1.0,10.0,4.0
10385491.0,0.45,0.22,0.0,0.0,62.0,3.0,1.0,4.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,379.0,227.0,346.0,188.0,14.0,32.0,10.0,18.0,8.0,6.0,2.0,0.0,10.0,7.0,5.0,4.0,61.0,62.0,24.0,18.0,8.0,5.0,9.0,8.0,7.0,3.0,7.0,10.0
10385511.0,0.42,1.29,0.0,0.0,62.0,2.0,3.0,2.0,4.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,11.0,13.0,7.0,6.0,0.0,2.0,0.0,0.0,4.0,8.0,1.0,2.0,0.0,0.0,259.0,157.0,209.0,108.0,31.0,32.0,15.0,12.0,4.0,6.0,1.0,4.0,7.0,5.0,3.0,3.0,71.0,69.0,15.0,20.0,2.0,2.0,5.0,11.0,8.0,7.0,5.0,5.0
10385514.0,0.35,1.31,0.0,0.0,22.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,8.0,3.0,4.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,113.0,403.0,81.0,373.0,22.0,26.0,1.0,15.0,4.0,12.0,2.0,1.0,2.0,8.0,0.0,4.0,44.0,50.0,9.0,18.0,2.0,9.0,4.0,2.0,7.0,1.0,10.0,4.0
10385503.0,0.37,0.34,0.0,0.0,62.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,10.0,11.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,312.0,190.0,265.0,141.0,23.0,31.0,8.0,13.0,7.0,5.0,2.0,3.0,10.0,10.0,4.0,3.0,69.0,74.0,23.0,23.0,6.0,6.0,9.0,10.0,9.0,7.0,8.0,5.0
10385500.0,1.73,0.11,0.0,0.0,55.0,3.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,9.0,6.0,0.0,7.0,3.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,0.0,260.0,214.0,219.0,172.0,18.0,30.0,9.0,9.0,8.0,3.0,3.0,0.0,9.0,2.0,6.0,1.0,61.0,56.0,24.0,24.0,10.0,9.0,3.0,7.0,4.0,4.0,5.0,8.0
10385530.0,1.37,0.1,0.0,0.0,67.0,5.0,1.0,3.0,0.0,4.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,8.0,2.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,358.0,173.0,333.0,135.0,18.0,29.0,10.0,15.0,14.0,5.0,8.0,2.0,8.0,4.0,4.0,3.0,44.0,49.0,15.0,16.0,6.0,4.0,2.0,6.0,4.0,2.0,4.0,8.0
10385510.0,1.32,0.4,0.0,0.0,33.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,6.0,10.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,132.0,280.0,80.0,234.0,27.0,19.0,7.0,10.0,8.0,9.0,2.0,1.0,4.0,2.0,2.0,2.0,71.0,67.0,13.0,17.0,2.0,4.0,2.0,7.0,5.0,7.0,6.0,9.0
10385503.0,0.37,0.34,0.0,0.0,62.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,10.0,11.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,312.0,190.0,265.0,141.0,23.0,31.0,8.0,13.0,7.0,5.0,2.0,3.0,10.0,10.0,4.0,3.0,69.0,74.0,23.0,23.0,6.0,6.0,9.0,10.0,9.0,7.0,8.0,5.0
10385527.0,0.35,0.17,0.0,0.0,60.0,1.0,0.0,4.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,13.0,12.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,271.0,176.0,226.0,133.0,30.0,23.0,16.0,10.0,12.0,12.0,1.0,3.0,8.0,4.0,2.0,1.0,76.0,70.0,18.0,21.0,6.0,6.0,6.0,10.0,3.0,4.0,7.0,15.0
10385743.0,0.43,0.15,0.0,0.0,48.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,8.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,177.0,195.0,123.0,148.0,28.0,30.0,12.0,11.0,8.0,4.0,0.0,1.0,3.0,18.0,1.0,10.0,78.0,78.0,26.0,28.0,9.0,6.0,14.0,7.0,6.0,11.0,8.0,9.0
10385737.0,0.34,0.47,0.0,0.0,38.0,0.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,11.0,14.0,2.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,160.0,269.0,111.0,203.0,29.0,31.0,12.0,11.0,8.0,3.0,3.0,1.0,8.0,6.0,4.0,4.0,82.0,89.0,25.0,34.0,7.0,11.0,8.0,15.0,8.0,4.0,7.0,8.0
10385528.0,1.13,0.42,0.0,0.0,51.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,9.0,11.0,4.0,3.0,2.0,0.0,1.0,0.0,8.0,3.0,2.0,3.0,0.0,0.0,182.0,175.0,131.0,133.0,27.0,24.0,7.0,8.0,10.0,9.0,3.0,2.0,7.0,6.0,5.0,3.0,74.0,73.0,31.0,27.0,10.0,12.0,9.0,7.0,2.0,5.0,13.0,9.0
10385500.0,1.73,0.11,0.0,0.0,55.0,3.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,9.0,6.0,0.0,7.0,3.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.0,0.0,260.0,214.0,219.0,172.0,18.0,30.0,9.0,9.0,8.0,3.0,3.0,0.0,9.0,2.0,6.0,1.0,61.0,56.0,24.0,24.0,10.0,9.0,3.0,7.0,4.0,4.0,5.0,8.0
10385530.0,1.37,0.1,0.0,0.0,67.0,5.0,1.0,3.0,0.0,4.0,1.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,8.0,2.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,358.0,173.0,333.0,135.0,18.0,29.0,10.0,15.0,14.0,5.0,8.0,2.0,8.0,4.0,4.0,3.0,44.0,49.0,15.0,16.0,6.0,4.0,2.0,6.0,4.0,2.0,4.0,8.0
10385510.0,1.32,0.4,0.0,0.0,33.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,6.0,10.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,132.0,280.0,80.0,234.0,27.0,19.0,7.0,10.0,8.0,9.0,2.0,1.0,4.0,2.0,2.0,2.0,71.0,67.0,13.0,17.0,2.0,4.0,2.0,7.0,5.0,7.0,6.0,9.0
10385525.0,0.41,0.23,0.0,0.0,67.0,2.0,1.0,3.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,8.0,11.0,2.0,6.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,361.0,178.0,318.0,142.0,27.0,14.0,20.0,6.0,12.0,2.0,1.0,0.0,10.0,11.0,5.0,5.0,73.0,62.0,31.0,20.0,6.0,2.0,14.0,10.0,3.0,7.0,1.0,16.0
10385527.0,0.35,0.17,0.0,0.0,60.0,1.0,0.0,4.0,3.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,4.0,13.0,12.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,271.0,176.0,226.0,133.0,30.0,23.0,16.0,10.0,12.0,12.0,1.0,3.0,8.0,4.0,2.0,1.0,76.0,70.0,18.0,21.0,6.0,6.0,6.0,10.0,3.0,4.0,7.0,15.0
10385743.0,0.43,0.15,0.0,0.0,48.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,8.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,177.0,195.0,123.0,148.0,28.0,30.0,12.0,11.0,8.0,4.0,0.0,1.0,3.0,18.0,1.0,10.0,78.0,78.0,26.0,28.0,9.0,6.0,14.0,7.0,6.0,11.0,8.0,9.0
10385737.0,0.34,0.47,0.0,0.0,38.0,0.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,11.0,14.0,2.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,160.0,269.0,111.0,203.0,29.0,31.0,12.0,11.0,8.0,3.0,3.0,1.0,8.0,6.0,4.0,4.0,82.0,89.0,25.0,34.0,7.0,11.0,8.0,15.0,8.0,4.0,7.0,8.0
10385528.0,1.13,0.42,0.0,0.0,51.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,9.0,11.0,4.0,3.0,2.0,0.0,1.0,0.0,8.0,3.0,2.0,3.0,0.0,0.0,182.0,175.0,131.0,133.0,27.0,24.0,7.0,8.0,10.0,9.0,3.0,2.0,7.0,6.0,5.0,3.0,74.0,73.0,31.0,27.0,10.0,12.0,9.0,7.0,2.0,5.0,13.0,9.0
10385525.0,0.41,0.23,0.0,0.0,67.0,2.0,1.0,3.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,8.0,11.0,2.0,6.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,361.0,178.0,318.0,142.0,27.0,14.0,20.0,6.0,12.0,2.0,1.0,0.0,10.0,11.0,5.0,5.0,73.0,62.0,31.0,20.0,6.0,2.0,14.0,10.0,3.0,7.0,1.0,16.0
10385740.0,1.47,0.48,0.0,0.0,75.0,3.0,3.0,6.0,1.0,8.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,12.0,9.0,1.0,8.0,3.0,2.0,3.0,1.0,12.0,2.0,2.0,3.0,0.0,0.0,398.0,130.0,343.0,81.0,42.0,33.0,28.0,10.0,15.0,3.0,5.0,0.0,14.0,10.0,7.0,8.0,88.0,72.0,22.0,32.0,5.0,8.0,8.0,13.0,5.0,12.0,3.0,24.0
10385528.0,1.13,0.42,0.0,0.0,51.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,9.0,11.0,4.0,3.0,2.0,0.0,1.0,0.0,8.0,3.0,2.0,3.0,0.0,0.0,182.0,175.0,131.0,133.0,27.0,24.0,7.0,8.0,10.0,9.0,3.0,2.0,7.0,6.0,5.0,3.0,74.0,73.0,31.0,27.0,10.0,12.0,9.0,7.0,2.0,5.0,13.0,9.0
10385740.0,1.47,0.48,0.0,0.0,75.0,3.0,3.0,6.0,1.0,8.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,12.0,9.0,1.0,8.0,3.0,2.0,3.0,1.0,12.0,2.0,2.0,3.0,0.0,0.0,398.0,130.0,343.0,81.0,42.0,33.0,28.0,10.0,15.0,3.0,5.0,0.0,14.0,10.0,7.0,8.0,88.0,72.0,22.0,32.0,5.0,8.0,8.0,13.0,5.0,12.0,3.0,24.0
10385739.0,0.06,0.41,0.0,0.0,51.0,1.0,2.0,0.0,7.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,5.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,0.0,271.0,267.0,243.0,232.0,30.0,32.0,17.0,17.0,11.0,9.0,1.0,3.0,6.0,9.0,1.0,5.0,60.0,50.0,13.0,25.0,2.0,3.0,5.0,10.0,3.0,2.0,9.0,8.0
10385520.0,0.73,0.44,0.0,0.0,56.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,6.0,13.0,11.0,2.0,5.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,253.0,198.0,212.0,159.0,26.0,37.0,16.0,20.0,6.0,6.0,2.0,1.0,13.0,3.0,7.0,1.0,72.0,65.0,30.0,29.0,6.0,4.0,9.0,18.0,0.0,5.0,7.0,6.0
10385519.0,0.0,0.92,0.0,0.0,27.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,11.0,6.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,154.0,401.0,113.0,363.0,21.0,23.0,7.0,13.0,0.0,14.0,0.0,3.0,5.0,12.0,2.0,7.0,58.0,65.0,18.0,30.0,4.0,10.0,8.0,6.0,4.0,1.0,11.0,0.0
10385539.0,1.4,0.38,0.0,0.0,45.0,5.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,16.0,17.0,5.0,4.0,2.0,2.0,1.0,1.0,7.0,5.0,2.0,3.0,0.0,0.0,166.0,208.0,127.0,163.0,21.0,38.0,9.0,16.0,10.0,4.0,4.0,1.0,2.0,5.0,2.0,2.0,70.0,71.0,17.0,24.0,6.0,10.0,8.0,8.0,5.0,2.0,6.0,4.0
10385543.0,1.34,0.47,0.0,0.0,41.0,5.0,1.0,3.0,3.0,0.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,8.0,9.0,11.0,6.0,4.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,3.0,0.0,0.0,173.0,252.0,123.0,196.0,21.0,35.0,5.0,19.0,6.0,7.0,2.0,1.0,11.0,13.0,6.0,5.0,68.0,86.0,31.0,32.0,5.0,12.0,15.0,7.0,9.0,9.0,9.0,3.0
10385537.0,0.34,0.36,0.0,0.0,47.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,2.0,11.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,217.0,244.0,175.0,191.0,35.0,32.0,13.0,10.0,8.0,9.0,1.0,1.0,13.0,7.0,5.0,4.0,73.0,77.0,19.0,27.0,4.0,7.0,5.0,14.0,6.0,2.0,10.0,9.0
10385738.0,0.25,0.06,0.0,0.0,70.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,13.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,341.0,145.0,291.0,94.0,34.0,33.0,20.0,14.0,11.0,5.0,1.0,1.0,10.0,11.0,7.0,6.0,80.0,81.0,37.0,33.0,9.0,11.0,13.0,11.0,4.0,3.0,5.0,10.0
